Year,CountyNum,CountyName,Sector,RNR, MMTherms 
1991,44,SANTA CRUZ,Ag With Water Pump,Non-Residential,10.3042
1991,44,SANTA CRUZ,Commercial,Non-Residential,21.1271
1991,44,SANTA CRUZ,Industrial,Non-Residential,9.5285
1991,44,SANTA CRUZ,Mining,Non-Residential,0.1149
1991,44,SANTA CRUZ,Residential,Residential,39.7733
1991,44,SANTA CRUZ,TCU,Non-Residential,0.2244
1991,45,SHASTA,Ag With Water Pump,Non-Residential,0.1136
1991,45,SHASTA,Commercial,Non-Residential,7.2883
1991,45,SHASTA,Industrial,Non-Residential,12.6925
1991,45,SHASTA,Mining,Non-Residential,0.0683
1991,45,SHASTA,Residential,Residential,15.7407
1991,45,SHASTA,TCU,Non-Residential,0.1489
1991,48,SOLANO,Ag With Water Pump,Non-Residential,0.0163
1991,48,SOLANO,Commercial,Non-Residential,17.6865
1991,48,SOLANO,Industrial,Non-Residential,107.7949
1991,48,SOLANO,Mining,Non-Residential,9.595
1991,48,SOLANO,Residential,Residential,63.3736
1991,48,SOLANO,TCU,Non-Residential,2.0226
1991,49,SONOMA,Ag With Water Pump,Non-Residential,1.7756
1991,49,SONOMA,Commercial,Non-Residential,23.0548
1991,49,SONOMA,Industrial,Non-Residential,8.5994
1991,49,SONOMA,Mining,Non-Residential,0.6783
1991,49,SONOMA,Residential,Residential,79.2473
1991,49,SONOMA,TCU,Non-Residential,0.2798
1991,50,STANISLAUS,Ag With Water Pump,Non-Residential,1.8734
1991,50,STANISLAUS,Commercial,Non-Residential,16.5861
1991,50,STANISLAUS,Industrial,Non-Residential,89.4324
1991,50,STANISLAUS,Mining,Non-Residential,0.264
1991,50,STANISLAUS,Residential,Residential,65.1826
1991,50,STANISLAUS,TCU,Non-Residential,1.5042
1991,51,SUTTER,Ag With Water Pump,Non-Residential,0.3775
1991,51,SUTTER,Commercial,Non-Residential,8.0116
1991,51,SUTTER,Industrial,Non-Residential,8.4369
1991,51,SUTTER,Mining,Non-Residential,0.1964
1991,51,SUTTER,Residential,Residential,12.2254
1991,51,SUTTER,TCU,Non-Residential,0.1352
1991,52,TEHAMA,Ag With Water Pump,Non-Residential,0.0062
1991,52,TEHAMA,Commercial,Non-Residential,1.8338
1991,52,TEHAMA,Industrial,Non-Residential,13.8467
1991,52,TEHAMA,Mining,Non-Residential,0.0735
1991,52,TEHAMA,Residential,Residential,4.5294
1991,52,TEHAMA,TCU,Non-Residential,0.0358
1991,53,TRINITY,Ag With Water Pump,Non-Residential,0.0007
1991,53,TRINITY,Commercial,Non-Residential,0.039
1991,53,TRINITY,Residential,Residential,0.0206
1991,53,TRINITY,TCU,Non-Residential,0.0002
1991,54,TULARE,Ag With Water Pump,Non-Residential,5.897
1991,54,TULARE,Commercial,Non-Residential,13.774
1991,54,TULARE,Industrial,Non-Residential,20.5826
1991,54,TULARE,Mining,Non-Residential,0.1606
1991,54,TULARE,Residential,Residential,50.7043
1991,54,TULARE,TCU,Non-Residential,0.0978
1991,56,VENTURA,Ag With Water Pump,Non-Residential,5.6603
1991,56,VENTURA,Commercial,Non-Residential,38.3733
1991,56,VENTURA,Industrial,Non-Residential,35.9995
1991,56,VENTURA,Mining,Non-Residential,0.9372
1991,56,VENTURA,Residential,Residential,120.6426
1991,56,VENTURA,TCU,Non-Residential,3.6648
1991,57,YOLO,Ag With Water Pump,Non-Residential,0.158
1991,57,YOLO,Commercial,Non-Residential,18.2198
1991,57,YOLO,Industrial,Non-Residential,32.5568
1991,57,YOLO,Mining,Non-Residential,0.2124
1991,57,YOLO,Residential,Residential,25.3168
1991,57,YOLO,TCU,Non-Residential,0.2715
1991,58,YUBA,Ag With Water Pump,Non-Residential,0.2338
1991,58,YUBA,Commercial,Non-Residential,4.2115
1991,58,YUBA,Industrial,Non-Residential,1.2286
1991,58,YUBA,Mining,Non-Residential,0.0735
1991,58,YUBA,Residential,Residential,7.4963
1991,58,YUBA,TCU,Non-Residential,0.0752
1992,1,ALAMEDA,Ag With Water Pump,Non-Residential,3.1151
1992,1,ALAMEDA,Commercial,Non-Residential,82.1382
1992,1,ALAMEDA,Industrial,Non-Residential,114.5287
1992,1,ALAMEDA,Mining,Non-Residential,2.1506
1992,1,ALAMEDA,Residential,Residential,242.3797
1992,1,ALAMEDA,TCU,Non-Residential,3.9751
1992,3,AMADOR,Ag With Water Pump,Non-Residential,0.0065
1992,3,AMADOR,Commercial,Non-Residential,2.6472
1992,3,AMADOR,Industrial,Non-Residential,9.2504
1992,3,AMADOR,Mining,Non-Residential,0.0033
1992,3,AMADOR,Residential,Residential,1.6286
1992,3,AMADOR,TCU,Non-Residential,0.0039
1992,4,BUTTE,Ag With Water Pump,Non-Residential,0.5844
1992,4,BUTTE,Commercial,Non-Residential,8.4929
1992,4,BUTTE,Industrial,Non-Residential,5.3482
1992,4,BUTTE,Mining,Non-Residential,0.0285
1992,4,BUTTE,Residential,Residential,27.5022
1992,4,BUTTE,TCU,Non-Residential,0.1006
1992,5,CALAVERAS,Commercial,Non-Residential,0.3131
1992,5,CALAVERAS,Industrial,Non-Residential,0.0213
1992,5,CALAVERAS,Mining,Non-Residential,0.0004
1992,5,CALAVERAS,Residential,Residential,0.4592
1992,5,CALAVERAS,TCU,Non-Residential,0.007
1992,6,COLUSA,Ag With Water Pump,Non-Residential,0.0232
1992,6,COLUSA,Commercial,Non-Residential,3.0099
1992,6,COLUSA,Industrial,Non-Residential,15.1727
1992,6,COLUSA,Mining,Non-Residential,1.0876
1992,6,COLUSA,Residential,Residential,2.1153
1992,6,COLUSA,TCU,Non-Residential,0.0168
1992,7,CONTRA COSTA,Ag With Water Pump,Non-Residential,2.8312
1992,7,CONTRA COSTA,Commercial,Non-Residential,36.555
1992,7,CONTRA COSTA,Industrial,Non-Residential,511.3179
1992,7,CONTRA COSTA,Mining,Non-Residential,1.9023
1992,7,CONTRA COSTA,Residential,Residential,172.4838
1992,7,CONTRA COSTA,TCU,Non-Residential,1.8722
1992,9,EL DORADO,Commercial,Non-Residential,1.9762
1992,9,EL DORADO,Industrial,Non-Residential,1.1898
1992,9,EL DORADO,Mining,Non-Residential,0.0001
1992,9,EL DORADO,Residential,Residential,12.179
1992,9,EL DORADO,TCU,Non-Residential,0.0141
1992,10,FRESNO,Ag With Water Pump,Non-Residential,3.7762
1992,10,FRESNO,Commercial,Non-Residential,38.7999
1992,10,FRESNO,Industrial,Non-Residential,68.9305
1992,10,FRESNO,Mining,Non-Residential,50.1944
1992,10,FRESNO,Residential,Residential,105.2255
1992,10,FRESNO,TCU,Non-Residential,2.1942
1992,11,GLENN,Ag With Water Pump,Non-Residential,0.2357
1992,11,GLENN,Commercial,Non-Residential,1.4007
1992,11,GLENN,Industrial,Non-Residential,9.4528
1992,11,GLENN,Mining,Non-Residential,0.05
1992,11,GLENN,Residential,Residential,2.6996
1992,11,GLENN,TCU,Non-Residential,0.0111
1992,12,HUMBOLDT,Ag With Water Pump,Non-Residential,0.3133
1992,12,HUMBOLDT,Commercial,Non-Residential,7.33
1992,12,HUMBOLDT,Industrial,Non-Residential,27.976
1992,12,HUMBOLDT,Mining,Non-Residential,0.0532
1992,12,HUMBOLDT,Residential,Residential,19.4813
1992,12,HUMBOLDT,TCU,Non-Residential,0.1124
1992,13,IMPERIAL,Ag With Water Pump,Non-Residential,0.7955
1992,13,IMPERIAL,Commercial,Non-Residential,2.0001
1992,13,IMPERIAL,Industrial,Non-Residential,14.3446
1992,13,IMPERIAL,Mining,Non-Residential,0.0006
1992,13,IMPERIAL,Residential,Residential,6.5862
1992,13,IMPERIAL,TCU,Non-Residential,0.1137
1992,15,KERN,Ag With Water Pump,Non-Residential,6.1999
1992,15,KERN,Commercial,Non-Residential,60.0812
1992,15,KERN,Industrial,Non-Residential,91.6645
1992,15,KERN,Mining,Non-Residential,"1,508.89"
1992,15,KERN,Residential,Residential,92.0309
1992,15,KERN,TCU,Non-Residential,8.1092
1992,16,KINGS,Ag With Water Pump,Non-Residential,1.1599
1992,16,KINGS,Commercial,Non-Residential,6.4579
1992,16,KINGS,Industrial,Non-Residential,8.8482
1992,16,KINGS,Mining,Non-Residential,1.109
1992,16,KINGS,Residential,Residential,15.5257
1992,16,KINGS,TCU,Non-Residential,3.1837
1992,19,LOS ANGELES,Ag With Water Pump,Non-Residential,5.3432
1992,19,LOS ANGELES,Commercial,Non-Residential,404.8388
1992,19,LOS ANGELES,Industrial,Non-Residential,613.5104
1992,19,LOS ANGELES,Mining,Non-Residential,21.0337
1992,19,LOS ANGELES,Residential,Residential,"1,470.27"
1992,19,LOS ANGELES,TCU,Non-Residential,24.3807
1992,20,MADERA,Ag With Water Pump,Non-Residential,1.8746
1992,20,MADERA,Commercial,Non-Residential,3.5005
1992,20,MADERA,Industrial,Non-Residential,35.6163
1992,20,MADERA,Mining,Non-Residential,0.0218
1992,20,MADERA,Residential,Residential,6.933
1992,20,MADERA,TCU,Non-Residential,0.0109
1992,21,MARIN,Ag With Water Pump,Non-Residential,0.2831
1992,21,MARIN,Commercial,Non-Residential,14.5761
1992,21,MARIN,Industrial,Non-Residential,4.0878
1992,21,MARIN,Mining,Non-Residential,0.559
1992,21,MARIN,Residential,Residential,57.597
1992,21,MARIN,TCU,Non-Residential,0.3585
1992,23,MENDOCINO,Ag With Water Pump,Non-Residential,0.0084
1992,23,MENDOCINO,Commercial,Non-Residential,2.6962
1992,23,MENDOCINO,Industrial,Non-Residential,7.8714
1992,23,MENDOCINO,Mining,Non-Residential,0.2244
1992,23,MENDOCINO,Residential,Residential,5.8363
1992,23,MENDOCINO,TCU,Non-Residential,0.0423
1992,24,MERCED,Ag With Water Pump,Non-Residential,1.4308
1992,24,MERCED,Commercial,Non-Residential,6.2887
1992,24,MERCED,Industrial,Non-Residential,42.7537
1992,24,MERCED,Mining,Non-Residential,0.043
1992,24,MERCED,Residential,Residential,23.5932
1992,24,MERCED,TCU,Non-Residential,0.2178
1992,27,MONTEREY,Ag With Water Pump,Non-Residential,13.7299
1992,27,MONTEREY,Commercial,Non-Residential,23.8557
1992,27,MONTEREY,Industrial,Non-Residential,31.8352
1992,27,MONTEREY,Mining,Non-Residential,5.1364
1992,27,MONTEREY,Residential,Residential,61.1485
1992,27,MONTEREY,TCU,Non-Residential,0.7075
1992,28,NAPA,Ag With Water Pump,Non-Residential,0.1269
1992,28,NAPA,Commercial,Non-Residential,9.0288
1992,28,NAPA,Industrial,Non-Residential,3.8758
1992,28,NAPA,Mining,Non-Residential,0.0239
1992,28,NAPA,Residential,Residential,23.31
1992,28,NAPA,TCU,Non-Residential,0.0359
1992,29,NEVADA,Commercial,Non-Residential,2.125
1992,29,NEVADA,Industrial,Non-Residential,0.1007
1992,29,NEVADA,Mining,Non-Residential,0.0036
1992,29,NEVADA,Residential,Residential,4.1726
1992,29,NEVADA,TCU,Non-Residential,0.0397
1992,30,ORANGE,Ag With Water Pump,Non-Residential,5.1062
1992,30,ORANGE,Commercial,Non-Residential,101.6497
1992,30,ORANGE,Industrial,Non-Residential,75.2538
1992,30,ORANGE,Mining,Non-Residential,2.6573
1992,30,ORANGE,Residential,Residential,423.4644
1992,30,ORANGE,TCU,Non-Residential,4.9382
1992,31,PLACER,Ag With Water Pump,Non-Residential,0.0738
1992,31,PLACER,Commercial,Non-Residential,8.0226
1992,31,PLACER,Industrial,Non-Residential,11.242
1992,31,PLACER,Mining,Non-Residential,0.1001
1992,31,PLACER,Residential,Residential,30.6677
1992,31,PLACER,TCU,Non-Residential,0.1267
1992,33,RIVERSIDE,Ag With Water Pump,Non-Residential,5.9908
1992,33,RIVERSIDE,Commercial,Non-Residential,41.453
1992,33,RIVERSIDE,Industrial,Non-Residential,64.459
1992,33,RIVERSIDE,Mining,Non-Residential,1.6565
1992,33,RIVERSIDE,Residential,Residential,212.561
1992,33,RIVERSIDE,TCU,Non-Residential,17.0702
1992,34,SACRAMENTO,Ag With Water Pump,Non-Residential,1.0219
1992,34,SACRAMENTO,Commercial,Non-Residential,62.1272
1992,34,SACRAMENTO,Industrial,Non-Residential,64.8751
1992,34,SACRAMENTO,Mining,Non-Residential,1.6924
1992,34,SACRAMENTO,Residential,Residential,188.4397
1992,34,SACRAMENTO,TCU,Non-Residential,1.6247
1992,35,SAN BENITO,Ag With Water Pump,Non-Residential,0.4728
1992,35,SAN BENITO,Commercial,Non-Residential,1.0814
1992,35,SAN BENITO,Industrial,Non-Residential,4.9556
1992,35,SAN BENITO,Mining,Non-Residential,1.1895
1992,35,SAN BENITO,Residential,Residential,4.8937
1992,35,SAN BENITO,TCU,Non-Residential,0.0053
1992,36,SAN BERNARDINO,Ag With Water Pump,Non-Residential,4.3409
1992,36,SAN BERNARDINO,Commercial,Non-Residential,70.5389
1992,36,SAN BERNARDINO,Industrial,Non-Residential,149.8324
1992,36,SAN BERNARDINO,Mining,Non-Residential,1.0108
1992,36,SAN BERNARDINO,Residential,Residential,255.5615
1992,36,SAN BERNARDINO,TCU,Non-Residential,10.379
1992,37,SAN DIEGO,Ag With Water Pump,Non-Residential,7.1525
1992,37,SAN DIEGO,Commercial,Non-Residential,120.2224
1992,37,SAN DIEGO,Industrial,Non-Residential,37.402
1992,37,SAN DIEGO,Mining,Non-Residential,5.3483
1992,37,SAN DIEGO,Residential,Residential,313.6629
1992,37,SAN DIEGO,TCU,Non-Residential,16.09
1992,38,SAN FRANCISCO,Ag With Water Pump,Non-Residential,0.0864
1992,38,SAN FRANCISCO,Commercial,Non-Residential,84.4397
1992,38,SAN FRANCISCO,Industrial,Non-Residential,8.0041
1992,38,SAN FRANCISCO,Mining,Non-Residential,0.4082
1992,38,SAN FRANCISCO,Residential,Residential,159.2556
1992,38,SAN FRANCISCO,TCU,Non-Residential,14.1025
1992,39,SAN JOAQUIN,Ag With Water Pump,Non-Residential,3.2464
1992,39,SAN JOAQUIN,Commercial,Non-Residential,26.7487
1992,39,SAN JOAQUIN,Industrial,Non-Residential,132.6171
1992,39,SAN JOAQUIN,Mining,Non-Residential,1.9619
1992,39,SAN JOAQUIN,Residential,Residential,79.0257
1992,39,SAN JOAQUIN,TCU,Non-Residential,1.1465
1992,40,SAN LUIS OBISPO,Ag With Water Pump,Non-Residential,2.3213
1992,40,SAN LUIS OBISPO,Commercial,Non-Residential,13.5384
1992,40,SAN LUIS OBISPO,Industrial,Non-Residential,0.5455
1992,40,SAN LUIS OBISPO,Mining,Non-Residential,0.9736
1992,40,SAN LUIS OBISPO,Residential,Residential,34.8557
1992,40,SAN LUIS OBISPO,TCU,Non-Residential,0.9062
1992,41,SAN MATEO,Ag With Water Pump,Non-Residential,5.4241
1992,41,SAN MATEO,Commercial,Non-Residential,42.7542
1992,41,SAN MATEO,Industrial,Non-Residential,16.0947
1992,41,SAN MATEO,Mining,Non-Residential,0.4637
1992,41,SAN MATEO,Residential,Residential,134.5057
1992,41,SAN MATEO,TCU,Non-Residential,2.7398
1992,42,SANTA BARBARA,Ag With Water Pump,Non-Residential,6.744
1992,42,SANTA BARBARA,Commercial,Non-Residential,21.4179
1992,42,SANTA BARBARA,Industrial,Non-Residential,22.9034
1992,42,SANTA BARBARA,Mining,Non-Residential,4.8941
1992,42,SANTA BARBARA,Residential,Residential,64.0073
1992,42,SANTA BARBARA,TCU,Non-Residential,4.4971
1992,43,SANTA CLARA,Ag With Water Pump,Non-Residential,4.0126
1992,43,SANTA CLARA,Commercial,Non-Residential,91.631
1992,43,SANTA CLARA,Industrial,Non-Residential,108.9459
1992,43,SANTA CLARA,Mining,Non-Residential,0.7203
1992,43,SANTA CLARA,Residential,Residential,270.8668
1992,43,SANTA CLARA,TCU,Non-Residential,4.9381
1992,44,SANTA CRUZ,Ag With Water Pump,Non-Residential,7.7051
1992,44,SANTA CRUZ,Commercial,Non-Residential,18.0687
1992,44,SANTA CRUZ,Industrial,Non-Residential,7.9554
1992,44,SANTA CRUZ,Mining,Non-Residential,0.106
1992,44,SANTA CRUZ,Residential,Residential,35.7891
1992,44,SANTA CRUZ,TCU,Non-Residential,0.4006
1992,45,SHASTA,Ag With Water Pump,Non-Residential,0.1192
1992,45,SHASTA,Commercial,Non-Residential,14.0289
1992,45,SHASTA,Industrial,Non-Residential,9.4344
1992,45,SHASTA,Mining,Non-Residential,0.0574
1992,45,SHASTA,Residential,Residential,15.4534
1992,45,SHASTA,TCU,Non-Residential,0.272
1992,48,SOLANO,Ag With Water Pump,Non-Residential,0.0182
1992,48,SOLANO,Commercial,Non-Residential,14.4783
1992,48,SOLANO,Industrial,Non-Residential,95.8154
1992,48,SOLANO,Mining,Non-Residential,1.0359
1992,48,SOLANO,Residential,Residential,57.4575
1992,48,SOLANO,TCU,Non-Residential,1.6572
1992,49,SONOMA,Ag With Water Pump,Non-Residential,1.689
1992,49,SONOMA,Commercial,Non-Residential,21.6655
1992,49,SONOMA,Industrial,Non-Residential,9.0346
1992,49,SONOMA,Mining,Non-Residential,0.5088
1992,49,SONOMA,Residential,Residential,73.803
1992,49,SONOMA,TCU,Non-Residential,0.2509
1992,50,STANISLAUS,Ag With Water Pump,Non-Residential,1.2803
1992,50,STANISLAUS,Commercial,Non-Residential,16.5246
1992,50,STANISLAUS,Industrial,Non-Residential,88.9589
1992,50,STANISLAUS,Mining,Non-Residential,0.4821
1992,50,STANISLAUS,Residential,Residential,60.424
1992,50,STANISLAUS,TCU,Non-Residential,1.1773
1992,51,SUTTER,Ag With Water Pump,Non-Residential,0.1342
1992,51,SUTTER,Commercial,Non-Residential,5.0403
1992,51,SUTTER,Industrial,Non-Residential,5.1991
1992,51,SUTTER,Mining,Non-Residential,0.4536
1992,51,SUTTER,Residential,Residential,11.362
1992,51,SUTTER,TCU,Non-Residential,0.0802
1992,52,TEHAMA,Ag With Water Pump,Non-Residential,0.0049
1992,52,TEHAMA,Commercial,Non-Residential,1.6603
1992,52,TEHAMA,Industrial,Non-Residential,17.3685
1992,52,TEHAMA,Mining,Non-Residential,0.0762
1992,52,TEHAMA,Residential,Residential,4.3812
1992,52,TEHAMA,TCU,Non-Residential,0.0357
1992,53,TRINITY,Ag With Water Pump,Non-Residential,0.0006
1992,53,TRINITY,Commercial,Non-Residential,0.0315
1992,53,TRINITY,Residential,Residential,0.02
1992,53,TRINITY,TCU,Non-Residential,0.0001
1992,54,TULARE,Ag With Water Pump,Non-Residential,6.2952
1992,54,TULARE,Commercial,Non-Residential,13.4189
1992,54,TULARE,Industrial,Non-Residential,19.2435
1992,54,TULARE,Mining,Non-Residential,0.1428
1992,54,TULARE,Residential,Residential,49.5497
1992,54,TULARE,TCU,Non-Residential,0.081
1992,56,VENTURA,Ag With Water Pump,Non-Residential,5.4243
1992,56,VENTURA,Commercial,Non-Residential,36.8924
1992,56,VENTURA,Industrial,Non-Residential,37.3838
1992,56,VENTURA,Mining,Non-Residential,0.6585
1992,56,VENTURA,Residential,Residential,117.8955
1992,56,VENTURA,TCU,Non-Residential,3.2094
1992,57,YOLO,Ag With Water Pump,Non-Residential,0.1333
1992,57,YOLO,Commercial,Non-Residential,19.0466
1992,57,YOLO,Industrial,Non-Residential,31.1826
1992,57,YOLO,Mining,Non-Residential,0.1578
1992,57,YOLO,Residential,Residential,24.0214
1992,57,YOLO,TCU,Non-Residential,0.2233
1992,58,YUBA,Ag With Water Pump,Non-Residential,0.1595
1992,58,YUBA,Commercial,Non-Residential,3.2766
1992,58,YUBA,Industrial,Non-Residential,1.6457
1992,58,YUBA,Mining,Non-Residential,0.0737
1992,58,YUBA,Residential,Residential,6.951
1992,58,YUBA,TCU,Non-Residential,0.082
1993,1,ALAMEDA,Ag With Water Pump,Non-Residential,2.8029
1993,1,ALAMEDA,Commercial,Non-Residential,88.3682
1993,1,ALAMEDA,Industrial,Non-Residential,118.9773
1993,1,ALAMEDA,Mining,Non-Residential,2.1368
1993,1,ALAMEDA,Residential,Residential,263.4467
1993,1,ALAMEDA,TCU,Non-Residential,3.9125
1993,3,AMADOR,Ag With Water Pump,Non-Residential,0.0063
1993,3,AMADOR,Commercial,Non-Residential,2.8521
1993,3,AMADOR,Industrial,Non-Residential,10.7691
1993,3,AMADOR,Mining,Non-Residential,0.0028
1993,3,AMADOR,Residential,Residential,1.8272
1993,3,AMADOR,TCU,Non-Residential,0.004
1993,4,BUTTE,Ag With Water Pump,Non-Residential,0.3235
1993,4,BUTTE,Commercial,Non-Residential,9.4987
1993,4,BUTTE,Industrial,Non-Residential,5.5456
1993,4,BUTTE,Mining,Non-Residential,0.0366
1993,4,BUTTE,Residential,Residential,30.739
1993,4,BUTTE,TCU,Non-Residential,0.112
1993,5,CALAVERAS,Commercial,Non-Residential,0.349
1993,5,CALAVERAS,Industrial,Non-Residential,0.0247
1993,5,CALAVERAS,Mining,Non-Residential,0.0002
1993,5,CALAVERAS,Residential,Residential,0.505
1993,5,CALAVERAS,TCU,Non-Residential,0.0057
1993,6,COLUSA,Ag With Water Pump,Non-Residential,0.0223
1993,6,COLUSA,Commercial,Non-Residential,2.3472
1993,6,COLUSA,Industrial,Non-Residential,5.9391
1993,6,COLUSA,Mining,Non-Residential,0.7137
1993,6,COLUSA,Residential,Residential,2.37
1993,6,COLUSA,TCU,Non-Residential,0.0102
1993,7,CONTRA COSTA,Ag With Water Pump,Non-Residential,8.9979
1993,7,CONTRA COSTA,Commercial,Non-Residential,41.0918
1993,7,CONTRA COSTA,Industrial,Non-Residential,493.0471
1993,7,CONTRA COSTA,Mining,Non-Residential,1.6976
1993,7,CONTRA COSTA,Residential,Residential,191.461
1993,7,CONTRA COSTA,TCU,Non-Residential,1.7792
1993,9,EL DORADO,Commercial,Non-Residential,4.404
1993,9,EL DORADO,Industrial,Non-Residential,1.272
1993,9,EL DORADO,Mining,Non-Residential,0
1993,9,EL DORADO,Residential,Residential,14.4846
1993,9,EL DORADO,TCU,Non-Residential,0.0194
1993,10,FRESNO,Ag With Water Pump,Non-Residential,3.9729
1993,10,FRESNO,Commercial,Non-Residential,43.2564
1993,10,FRESNO,Industrial,Non-Residential,74.4273
1993,10,FRESNO,Mining,Non-Residential,63.9812
1993,10,FRESNO,Residential,Residential,110.3915
1993,10,FRESNO,TCU,Non-Residential,2.5806
1993,11,GLENN,Ag With Water Pump,Non-Residential,0.2516
1993,11,GLENN,Commercial,Non-Residential,1.5527
1993,11,GLENN,Industrial,Non-Residential,10.537
1993,11,GLENN,Mining,Non-Residential,0.0098
1993,11,GLENN,Residential,Residential,2.9842
1993,11,GLENN,TCU,Non-Residential,0.01
1993,12,HUMBOLDT,Ag With Water Pump,Non-Residential,0.5568
1993,12,HUMBOLDT,Commercial,Non-Residential,8.2555
1993,12,HUMBOLDT,Industrial,Non-Residential,15.7433
1993,12,HUMBOLDT,Mining,Non-Residential,0.0671
1993,12,HUMBOLDT,Residential,Residential,22.472
1993,12,HUMBOLDT,TCU,Non-Residential,0.1221
1993,13,IMPERIAL,Ag With Water Pump,Non-Residential,0.4843
1993,13,IMPERIAL,Commercial,Non-Residential,2.7093
1993,13,IMPERIAL,Industrial,Non-Residential,12.1809
1993,13,IMPERIAL,Mining,Non-Residential,0.0012
1993,13,IMPERIAL,Residential,Residential,6.771
1993,13,IMPERIAL,TCU,Non-Residential,0.0779
1993,15,KERN,Ag With Water Pump,Non-Residential,7.0211
1993,15,KERN,Commercial,Non-Residential,32.7782
1993,15,KERN,Industrial,Non-Residential,50.3346
1993,15,KERN,Mining,Non-Residential,"1,203.27"
1993,15,KERN,Residential,Residential,94.5107
1993,15,KERN,TCU,Non-Residential,6.0284
1993,16,KINGS,Ag With Water Pump,Non-Residential,0.6558
